k,arm,score_name,threshold,coverage,selective_risk,selective_accuracy,accepted_count,abstained_count
2,p0,max_probability,0.9999996085077597,0.4492481203007519,0.0,1.0,239,293
2,p0,max_probability,0.9999997007774677,0.4398496240601504,0.0,1.0,234,298
2,p0,max_probability,0.9999997665308945,0.43045112781954886,0.0,1.0,229,303
2,p0,max_probability,0.9999998197839819,0.42105263157894735,0.0,1.0,224,308
2,p0,max_probability,0.9999998648922458,0.40977443609022557,0.0,1.0,218,314
2,p0,max_probability,0.9999999206491692,0.40037593984962405,0.0,1.0,213,319
2,p0,max_probability,0.9999999544704135,0.39097744360902253,0.0,1.0,208,324
2,p0,max_probability,0.9999999757864129,0.37969924812030076,0.0,1.0,202,330
2,p0,max_probability,0.9999999820512774,0.37030075187969924,0.0,1.0,197,335
2,p0,max_probability,0.9999999860747426,0.3609022556390977,0.0,1.0,192,340
2,p0,max_probability,0.9999999918659886,0.34962406015037595,0.0,1.0,186,346
2,p0,max_probability,0.9999999941246357,0.34022556390977443,0.0,1.0,181,351
2,p0,max_probability,0.9999999959371952,0.3308270676691729,0.0,1.0,176,356
2,p0,max_probability,0.9999999971323376,0.31954887218045114,0.0,1.0,170,362
2,p0,max_probability,0.9999999988727836,0.3101503759398496,0.0,1.0,165,367
2,p0,max_probability,0.9999999990342199,0.3007518796992481,0.0,1.0,160,372
2,p0,max_probability,0.9999999994453843,0.2894736842105263,0.0,1.0,154,378
2,p0,max_probability,0.9999999995734113,0.2800751879699248,0.0,1.0,149,383
2,p0,max_probability,0.9999999997708945,0.2706766917293233,0.0,1.0,144,388
2,p0,max_probability,0.9999999998719767,0.26127819548872183,0.0,1.0,139,393
2,p0,max_probability,0.9999999999490051,0.25,0.0,1.0,133,399
2,p0,max_probability,0.9999999999680705,0.24060150375939848,0.0,1.0,128,404
2,p0,max_probability,0.9999999999804026,0.231203007518797,0.0,1.0,123,409
2,p0,max_probability,0.9999999999908423,0.2199248120300752,0.0,1.0,117,415
2,p0,max_probability,0.9999999999974554,0.21052631578947367,0.0,1.0,112,420
2,p0,max_probability,0.9999999999985401,0.20112781954887218,0.0,1.0,107,425
2,p0,max_probability,0.9999999999996727,0.18984962406015038,0.0,1.0,101,431
2,p0,max_probability,0.9999999999998802,0.18045112781954886,0.0,1.0,96,436
2,p0,max_probability,0.9999999999999537,0.17105263157894737,0.0,1.0,91,441
2,p0,max_probability,0.9999999999999974,0.16165413533834586,0.0,1.0,86,446
2,p0,max_probability,0.9999999999999987,0.15225563909774437,0.0,1.0,81,451
2,p0,max_probability,0.9999999999999992,0.14097744360902256,0.0,1.0,75,457
2,p0,max_probability,0.9999999999999997,0.13345864661654136,0.0,1.0,71,461
2,p0,max_probability,1.0,0.12406015037593984,0.0,1.0,66,466
2,p0,probability_margin,0.0848485966537662,1.0,0.007518796992481203,0.9924812030075187,532,0
2,p0,probability_margin,0.712637847390322,0.9887218045112782,0.005703422053231939,0.9942965779467681,526,6
2,p0,probability_margin,0.8675555642652356,0.9793233082706767,0.003838771593090211,0.9961612284069098,521,11
2,p0,probability_margin,0.930811827651271,0.9699248120300752,0.001937984496124031,0.998062015503876,516,16
2,p0,probability_margin,0.948082625576945,0.9586466165413534,0.00196078431372549,0.9980392156862745,510,22
2,p0,probability_margin,0.9608063968991326,0.9492481203007519,0.0,1.0,505,27
2,p0,probability_margin,0.9668042394599348,0.9398496240601504,0.0,1.0,500,32
2,p0,probability_margin,0.9820689487084715,0.9285714285714286,0.0,1.0,494,38
2,p0,probability_margin,0.986400773230291,0.9191729323308271,0.0,1.0,489,43
2,p0,probability_margin,0.9911126737424291,0.9097744360902256,0.0,1.0,484,48
2,p0,probability_margin,0.9947619147715648,0.8984962406015038,0.0,1.0,478,54
2,p0,probability_margin,0.9952605500518661,0.8890977443609023,0.0,1.0,473,59
