subject_id,session_id,protocol_id,protocol_version,task_label,reference_repetition_id,query_repetition_id,reference_scope,cosine_similarity,pearson_correlation,normalized_euclidean_distance,feature_arm,scaler_fit_partition,supportability
26,session-1,dataset-primary4,1.0.0,wrist_extension,mendeley-S026-wrist_extension-R03,mendeley-S026-wrist_extension-R04,within_subject_same_session_same_class,0.9835593700408936,0.9779373198195902,0.3824905455112457,ALL14,train_only,SUPPORTED
26,session-1,dataset-primary4,1.0.0,wrist_extension,mendeley-S026-wrist_extension-R03,mendeley-S026-wrist_extension-R05,within_subject_same_session_same_class,0.7961131930351257,0.7364188264763867,1.0198122262954712,ALL14,train_only,SUPPORTED
26,session-1,dataset-primary4,1.0.0,wrist_extension,mendeley-S026-wrist_extension-R04,mendeley-S026-wrist_extension-R05,within_subject_same_session_same_class,0.8306766152381897,0.7807091331729631,0.944903552532196,ALL14,train_only,SUPPORTED
26,session-1,dataset-primary4,1.0.0,wrist_flexion,mendeley-S026-wrist_flexion-R01,mendeley-S026-wrist_flexion-R02,within_subject_same_session_same_class,0.3057186007499695,0.36115111193198873,4.474567890167236,ALL14,train_only,SUPPORTED
26,session-1,dataset-primary4,1.0.0,wrist_flexion,mendeley-S026-wrist_flexion-R01,mendeley-S026-wrist_flexion-R03,within_subject_same_session_same_class,0.8012583255767822,0.8481591556556581,0.48547399044036865,ALL14,train_only,SUPPORTED
26,session-1,dataset-primary4,1.0.0,wrist_flexion,mendeley-S026-wrist_flexion-R01,mendeley-S026-wrist_flexion-R04,within_subject_same_session_same_class,0.8599494099617004,0.8770423387697003,0.4113093614578247,ALL14,train_only,SUPPORTED
26,session-1,dataset-primary4,1.0.0,wrist_flexion,mendeley-S026-wrist_flexion-R01,mendeley-S026-wrist_flexion-R05,within_subject_same_session_same_class,0.8814870119094849,0.8951717586980593,0.407743901014328,ALL14,train_only,SUPPORTED
26,session-1,dataset-primary4,1.0.0,wrist_flexion,mendeley-S026-wrist_flexion-R02,mendeley-S026-wrist_flexion-R03,within_subject_same_session_same_class,0.23337647318840027,0.4284910640512289,4.540683746337891,ALL14,train_only,SUPPORTED
26,session-1,dataset-primary4,1.0.0,wrist_flexion,mendeley-S026-wrist_flexion-R02,mendeley-S026-wrist_flexion-R04,within_subject_same_session_same_class,0.16749471426010132,0.2929428978929098,4.588631629943848,ALL14,train_only,SUPPORTED
26,session-1,dataset-primary4,1.0.0,wrist_flexion,mendeley-S026-wrist_flexion-R02,mendeley-S026-wrist_flexion-R05,within_subject_same_session_same_class,0.3711813986301422,0.5101622486955634,4.4082207679748535,ALL14,train_only,SUPPORTED
26,session-1,dataset-primary4,1.0.0,wrist_flexion,mendeley-S026-wrist_flexion-R03,mendeley-S026-wrist_flexion-R04,within_subject_same_session_same_class,0.891452968120575,0.8699642118253018,0.33724021911621094,ALL14,train_only,SUPPORTED
26,session-1,dataset-primary4,1.0.0,wrist_flexion,mendeley-S026-wrist_flexion-R03,mendeley-S026-wrist_flexion-R05,within_subject_same_session_same_class,0.8916093111038208,0.8774057111472287,0.39157944917678833,ALL14,train_only,SUPPORTED
26,session-1,dataset-primary4,1.0.0,wrist_flexion,mendeley-S026-wrist_flexion-R04,mendeley-S026-wrist_flexion-R05,within_subject_same_session_same_class,0.8483045697212219,0.818311186340858,0.4543575644493103,ALL14,train_only,SUPPORTED
27,session-1,dataset-primary4,1.0.0,hand_close,mendeley-S027-grip-R01,mendeley-S027-grip-R02,within_subject_same_session_same_class,0.7459344863891602,0.7453450404206027,0.48711225390434265,ALL14,train_only,SUPPORTED
27,session-1,dataset-primary4,1.0.0,hand_close,mendeley-S027-grip-R01,mendeley-S027-grip-R03,within_subject_same_session_same_class,0.7383283376693726,0.7358214670755381,0.4970442056655884,ALL14,train_only,SUPPORTED
27,session-1,dataset-primary4,1.0.0,hand_close,mendeley-S027-grip-R01,mendeley-S027-grip-R04,within_subject_same_session_same_class,0.8491031527519226,0.845583158110816,0.3672230839729309,ALL14,train_only,SUPPORTED
27,session-1,dataset-primary4,1.0.0,hand_close,mendeley-S027-grip-R01,mendeley-S027-grip-R05,within_subject_same_session_same_class,0.6992148160934448,0.6950732522582476,0.467414528131485,ALL14,train_only,SUPPORTED
27,session-1,dataset-primary4,1.0.0,hand_close,mendeley-S027-grip-R02,mendeley-S027-grip-R03,within_subject_same_session_same_class,0.8849415183067322,0.8733562761253393,0.35191231966018677,ALL14,train_only,SUPPORTED
27,session-1,dataset-primary4,1.0.0,hand_close,mendeley-S027-grip-R02,mendeley-S027-grip-R04,within_subject_same_session_same_class,0.8205733895301819,0.8183666448666443,0.4281246066093445,ALL14,train_only,SUPPORTED
27,session-1,dataset-primary4,1.0.0,hand_close,mendeley-S027-grip-R02,mendeley-S027-grip-R05,within_subject_same_session_same_class,0.902777373790741,0.8925949935430704,0.31569015979766846,ALL14,train_only,SUPPORTED
27,session-1,dataset-primary4,1.0.0,hand_close,mendeley-S027-grip-R03,mendeley-S027-grip-R04,within_subject_same_session_same_class,0.7558481693267822,0.7481981734518109,0.5012233257293701,ALL14,train_only,SUPPORTED
27,session-1,dataset-primary4,1.0.0,hand_close,mendeley-S027-grip-R03,mendeley-S027-grip-R05,within_subject_same_session_same_class,0.9301737546920776,0.9232807165534931,0.27578204870224,ALL14,train_only,SUPPORTED
27,session-1,dataset-primary4,1.0.0,hand_close,mendeley-S027-grip-R04,mendeley-S027-grip-R05,within_subject_same_session_same_class,0.7745667099952698,0.7686621359106288,0.44848909974098206,ALL14,train_only,SUPPORTED
27,session-1,dataset-primary4,1.0.0,rest,mendeley-S027-rest-R01,mendeley-S027-rest-R02,within_subject_same_session_same_class,0.7460119724273682,0.7422082055036637,0.3276757597923279,ALL14,train_only,SUPPORTED
27,session-1,dataset-primary4,1.0.0,rest,mendeley-S027-rest-R01,mendeley-S027-rest-R03,within_subject_same_session_same_class,0.7305757403373718,0.7253857307223489,0.35222339630126953,ALL14,train_only,SUPPORTED
27,session-1,dataset-primary4,1.0.0,rest,mendeley-S027-rest-R01,mendeley-S027-rest-R04,within_subject_same_session_same_class,0.5165420174598694,0.48597314794528096,0.49245792627334595,ALL14,train_only,SUPPORTED
27,session-1,dataset-primary4,1.0.0,rest,mendeley-S027-rest-R01,mendeley-S027-rest-R05,within_subject_same_session_same_class,0.9411066174507141,0.940467685731705,0.1776346117258072,ALL14,train_only,SUPPORTED
27,session-1,dataset-primary4,1.0.0,rest,mendeley-S027-rest-R02,mendeley-S027-rest-R03,within_subject_same_session_same_class,0.9330883622169495,0.9187976049490842,0.17432273924350739,ALL14,train_only,SUPPORTED
27,session-1,dataset-primary4,1.0.0,rest,mendeley-S027-rest-R02,mendeley-S027-rest-R04,within_subject_same_session_same_class,0.7869392037391663,0.7362695931373844,0.32330581545829773,ALL14,train_only,SUPPORTED
27,session-1,dataset-primary4,1.0.0,rest,mendeley-S027-rest-R02,mendeley-S027-rest-R05,within_subject_same_session_same_class,0.7721038460731506,0.7507889612655422,0.33420321345329285,ALL14,train_only,SUPPORTED
27,session-1,dataset-primary4,1.0.0,rest,mendeley-S027-rest-R03,mendeley-S027-rest-R04,within_subject_same_session_same_class,0.8484982848167419,0.8124502569945382,0.2792406976222992,ALL14,train_only,SUPPORTED
27,session-1,dataset-primary4,1.0.0,rest,mendeley-S027-rest-R03,mendeley-S027-rest-R05,within_subject_same_session_same_class,0.8100388050079346,0.7946182990112284,0.3125036954879761,ALL14,train_only,SUPPORTED
27,session-1,dataset-primary4,1.0.0,rest,mendeley-S027-rest-R04,mendeley-S027-rest-R05,within_subject_same_session_same_class,0.6227095127105713,0.5791432119365463,0.4540228545665741,ALL14,train_only,SUPPORTED
27,session-1,dataset-primary4,1.0.0,wrist_extension,mendeley-S027-wrist_extension-R01,mendeley-S027-wrist_extension-R02,within_subject_same_session_same_class,0.8383494019508362,0.7618966182795067,1.3267422914505005,ALL14,train_only,SUPPORTED
27,session-1,dataset-primary4,1.0.0,wrist_extension,mendeley-S027-wrist_extension-R01,mendeley-S027-wrist_extension-R03,within_subject_same_session_same_class,0.9773765802383423,0.9693356799781581,0.6358857750892639,ALL14,train_only,SUPPORTED
27,session-1,dataset-primary4,1.0.0,wrist_extension,mendeley-S027-wrist_extension-R01,mendeley-S027-wrist_extension-R04,within_subject_same_session_same_class,0.970065712928772,0.9586218094494517,0.7884764671325684,ALL14,train_only,SUPPORTED
27,session-1,dataset-primary4,1.0.0,wrist_extension,mendeley-S027-wrist_extension-R01,mendeley-S027-wrist_extension-R05,within_subject_same_session_same_class,0.9866201281547546,0.9812110817715175,0.3983083665370941,ALL14,train_only,SUPPORTED
27,session-1,dataset-primary4,1.0.0,wrist_extension,mendeley-S027-wrist_extension-R02,mendeley-S027-wrist_extension-R03,within_subject_same_session_same_class,0.9099846482276917,0.8587999861193825,0.8435811996459961,ALL14,train_only,SUPPORTED
27,session-1,dataset-primary4,1.0.0,wrist_extension,mendeley-S027-wrist_extension-R02,mendeley-S027-wrist_extension-R04,within_subject_same_session_same_class,0.9152103662490845,0.8668092123196517,1.3374223709106445,ALL14,train_only,SUPPORTED
27,session-1,dataset-primary4,1.0.0,wrist_extension,mendeley-S027-wrist_extension-R02,mendeley-S027-wrist_extension-R05,within_subject_same_session_same_class,0.8817100524902344,0.8211702025003512,1.1178513765335083,ALL14,train_only,SUPPORTED
27,session-1,dataset-primary4,1.0.0,wrist_extension,mendeley-S027-wrist_extension-R03,mendeley-S027-wrist_extension-R04,within_subject_same_session_same_class,0.9807500839233398,0.9702658434113295,0.9974335432052612,ALL14,train_only,SUPPORTED
27,session-1,dataset-primary4,1.0.0,wrist_extension,mendeley-S027-wrist_extension-R03,mendeley-S027-wrist_extension-R05,within_subject_same_session_same_class,0.9892020225524902,0.9846533150789636,0.4788300096988678,ALL14,train_only,SUPPORTED
27,session-1,dataset-primary4,1.0.0,wrist_extension,mendeley-S027-wrist_extension-R04,mendeley-S027-wrist_extension-R05,within_subject_same_session_same_class,0.9789460301399231,0.9692634371572206,0.7475905418395996,ALL14,train_only,SUPPORTED
27,session-1,dataset-primary4,1.0.0,wrist_flexion,mendeley-S027-wrist_flexion-R01,mendeley-S027-wrist_flexion-R02,within_subject_same_session_same_class,0.8536307215690613,0.8468963737470475,0.3345179259777069,ALL14,train_only,SUPPORTED
27,session-1,dataset-primary4,1.0.0,wrist_flexion,mendeley-S027-wrist_flexion-R01,mendeley-S027-wrist_flexion-R03,within_subject_same_session_same_class,0.6428641080856323,0.5990124705098306,0.5719694495201111,ALL14,train_only,SUPPORTED
27,session-1,dataset-primary4,1.0.0,wrist_flexion,mendeley-S027-wrist_flexion-R01,mendeley-S027-wrist_flexion-R04,within_subject_same_session_same_class,0.8035032749176025,0.8054958196064963,0.38834208250045776,ALL14,train_only,SUPPORTED
27,session-1,dataset-primary4,1.0.0,wrist_flexion,mendeley-S027-wrist_flexion-R01,mendeley-S027-wrist_flexion-R05,within_subject_same_session_same_class,0.8713890910148621,0.8946542948063353,0.292100727558136,ALL14,train_only,SUPPORTED
27,session-1,dataset-primary4,1.0.0,wrist_flexion,mendeley-S027-wrist_flexion-R02,mendeley-S027-wrist_flexion-R03,within_subject_same_session_same_class,0.6912742853164673,0.6220467937548322,0.5421344041824341,ALL14,train_only,SUPPORTED
27,session-1,dataset-primary4,1.0.0,wrist_flexion,mendeley-S027-wrist_flexion-R02,mendeley-S027-wrist_flexion-R04,within_subject_same_session_same_class,0.8190786838531494,0.7613471213246539,0.3823939859867096,ALL14,train_only,SUPPORTED
27,session-1,dataset-primary4,1.0.0,wrist_flexion,mendeley-S027-wrist_flexion-R02,mendeley-S027-wrist_flexion-R05,within_subject_same_session_same_class,0.8859766125679016,0.8531406255805566,0.2994637191295624,ALL14,train_only,SUPPORTED
27,session-1,dataset-primary4,1.0.0,wrist_flexion,mendeley-S027-wrist_flexion-R03,mendeley-S027-wrist_flexion-R04,within_subject_same_session_same_class,0.7759045362472534,0.7260007751537975,0.4650527536869049,ALL14,train_only,SUPPORTED
27,session-1,dataset-primary4,1.0.0,wrist_flexion,mendeley-S027-wrist_flexion-R03,mendeley-S027-wrist_flexion-R05,within_subject_same_session_same_class,0.7163901329040527,0.6476793477784409,0.5083469748497009,ALL14,train_only,SUPPORTED
27,session-1,dataset-primary4,1.0.0,wrist_flexion,mendeley-S027-wrist_flexion-R04,mendeley-S027-wrist_flexion-R05,within_subject_same_session_same_class,0.936204731464386,0.9066470903124189,0.24227873980998993,ALL14,train_only,SUPPORTED
28,session-1,dataset-primary4,1.0.0,hand_close,mendeley-S028-grip-R01,mendeley-S028-grip-R02,within_subject_same_session_same_class,0.7338843941688538,0.7416146074119854,0.3294840455055237,ALL14,train_only,SUPPORTED
28,session-1,dataset-primary4,1.0.0,hand_close,mendeley-S028-grip-R01,mendeley-S028-grip-R03,within_subject_same_session_same_class,0.7613075971603394,0.7592627463849391,0.3216000199317932,ALL14,train_only,SUPPORTED
28,session-1,dataset-primary4,1.0.0,hand_close,mendeley-S028-grip-R01,mendeley-S028-grip-R04,within_subject_same_session_same_class,0.8896318674087524,0.9015299250592039,0.2210446298122406,ALL14,train_only,SUPPORTED
28,session-1,dataset-primary4,1.0.0,hand_close,mendeley-S028-grip-R01,mendeley-S028-grip-R05,within_subject_same_session_same_class,0.6964302659034729,0.7174020278186883,0.34539976716041565,ALL14,train_only,SUPPORTED
28,session-1,dataset-primary4,1.0.0,hand_close,mendeley-S028-grip-R02,mendeley-S028-grip-R03,within_subject_same_session_same_class,0.8872655630111694,0.8795774794028473,0.20848287642002106,ALL14,train_only,SUPPORTED
28,session-1,dataset-primary4,1.0.0,hand_close,mendeley-S028-grip-R02,mendeley-S028-grip-R04,within_subject_same_session_same_class,0.8201804757118225,0.7966516077717972,0.26621970534324646,ALL14,train_only,SUPPORTED
28,session-1,dataset-primary4,1.0.0,hand_close,mendeley-S028-grip-R02,mendeley-S028-grip-R05,within_subject_same_session_same_class,0.7712365984916687,0.7287623777440014,0.2685290575027466,ALL14,train_only,SUPPORTED
28,session-1,dataset-primary4,1.0.0,hand_close,mendeley-S028-grip-R03,mendeley-S028-grip-R04,within_subject_same_session_same_class,0.8762573599815369,0.8655105828171128,0.22748680412769318,ALL14,train_only,SUPPORTED
28,session-1,dataset-primary4,1.0.0,hand_close,mendeley-S028-grip-R03,mendeley-S028-grip-R05,within_subject_same_session_same_class,0.7385995388031006,0.7167137114671601,0.3077540099620819,ALL14,train_only,SUPPORTED
28,session-1,dataset-primary4,1.0.0,hand_close,mendeley-S028-grip-R04,mendeley-S028-grip-R05,within_subject_same_session_same_class,0.8602392077445984,0.845766682803908,0.23636381328105927,ALL14,train_only,SUPPORTED
28,session-1,dataset-primary4,1.0.0,rest,mendeley-S028-rest-R01,mendeley-S028-rest-R02,within_subject_same_session_same_class,0.8099409937858582,0.7888012773775582,0.3220563530921936,ALL14,train_only,SUPPORTED
28,session-1,dataset-primary4,1.0.0,rest,mendeley-S028-rest-R01,mendeley-S028-rest-R03,within_subject_same_session_same_class,0.7490289807319641,0.7210761892759533,0.32393163442611694,ALL14,train_only,SUPPORTED
28,session-1,dataset-primary4,1.0.0,rest,mendeley-S028-rest-R01,mendeley-S028-rest-R04,within_subject_same_session_same_class,0.853274941444397,0.8522000972207724,0.25529927015304565,ALL14,train_only,SUPPORTED
28,session-1,dataset-primary4,1.0.0,rest,mendeley-S028-rest-R01,mendeley-S028-rest-R05,within_subject_same_session_same_class,0.8930092453956604,0.8922736418746343,0.224437415599823,ALL14,train_only,SUPPORTED
28,session-1,dataset-primary4,1.0.0,rest,mendeley-S028-rest-R02,mendeley-S028-rest-R03,within_subject_same_session_same_class,0.45342910289764404,0.35311491818039936,0.5266397595405579,ALL14,train_only,SUPPORTED
28,session-1,dataset-primary4,1.0.0,rest,mendeley-S028-rest-R02,mendeley-S028-rest-R04,within_subject_same_session_same_class,0.8098501563072205,0.7847476433756845,0.3228520154953003,ALL14,train_only,SUPPORTED
28,session-1,dataset-primary4,1.0.0,rest,mendeley-S028-rest-R02,mendeley-S028-rest-R05,within_subject_same_session_same_class,0.6734341382980347,0.6588257203188508,0.42432674765586853,ALL14,train_only,SUPPORTED
28,session-1,dataset-primary4,1.0.0,rest,mendeley-S028-rest-R03,mendeley-S028-rest-R04,within_subject_same_session_same_class,0.7589989900588989,0.6864231983246062,0.3209816813468933,ALL14,train_only,SUPPORTED
28,session-1,dataset-primary4,1.0.0,rest,mendeley-S028-rest-R03,mendeley-S028-rest-R05,within_subject_same_session_same_class,0.7508276700973511,0.760238160236454,0.33569493889808655,ALL14,train_only,SUPPORTED
28,session-1,dataset-primary4,1.0.0,rest,mendeley-S028-rest-R04,mendeley-S028-rest-R05,within_subject_same_session_same_class,0.762825071811676,0.7859810484457165,0.3349805772304535,ALL14,train_only,SUPPORTED
28,session-1,dataset-primary4,1.0.0,wrist_extension,mendeley-S028-wrist_extension-R01,mendeley-S028-wrist_extension-R02,within_subject_same_session_same_class,0.699044406414032,0.63709841371298,0.8072779774665833,ALL14,train_only,SUPPORTED
28,session-1,dataset-primary4,1.0.0,wrist_extension,mendeley-S028-wrist_extension-R01,mendeley-S028-wrist_extension-R03,within_subject_same_session_same_class,0.7228955626487732,0.6517720798135997,0.8522462844848633,ALL14,train_only,SUPPORTED
28,session-1,dataset-primary4,1.0.0,wrist_extension,mendeley-S028-wrist_extension-R01,mendeley-S028-wrist_extension-R04,within_subject_same_session_same_class,0.7193483710289001,0.6369099983953722,0.8873443603515625,ALL14,train_only,SUPPORTED
28,session-1,dataset-primary4,1.0.0,wrist_extension,mendeley-S028-wrist_extension-R01,mendeley-S028-wrist_extension-R05,within_subject_same_session_same_class,0.8872940540313721,0.8436999835374049,0.5185130834579468,ALL14,train_only,SUPPORTED
28,session-1,dataset-primary4,1.0.0,wrist_extension,mendeley-S028-wrist_extension-R02,mendeley-S028-wrist_extension-R03,within_subject_same_session_same_class,0.8922529220581055,0.8735669758121185,0.5555283427238464,ALL14,train_only,SUPPORTED
28,session-1,dataset-primary4,1.0.0,wrist_extension,mendeley-S028-wrist_extension-R02,mendeley-S028-wrist_extension-R04,within_subject_same_session_same_class,0.8912333846092224,0.8727761005804175,0.5802017450332642,ALL14,train_only,SUPPORTED
28,session-1,dataset-primary4,1.0.0,wrist_extension,mendeley-S028-wrist_extension-R02,mendeley-S028-wrist_extension-R05,within_subject_same_session_same_class,0.8354555368423462,0.8100290844621743,0.6371759176254272,ALL14,train_only,SUPPORTED
28,session-1,dataset-primary4,1.0.0,wrist_extension,mendeley-S028-wrist_extension-R03,mendeley-S028-wrist_extension-R04,within_subject_same_session_same_class,0.9787732362747192,0.9745867865799195,0.26233235001564026,ALL14,train_only,SUPPORTED
28,session-1,dataset-primary4,1.0.0,wrist_extension,mendeley-S028-wrist_extension-R03,mendeley-S028-wrist_extension-R05,within_subject_same_session_same_class,0.8749986886978149,0.8486325914306184,0.5972195863723755,ALL14,train_only,SUPPORTED
28,session-1,dataset-primary4,1.0.0,wrist_extension,mendeley-S028-wrist_extension-R04,mendeley-S028-wrist_extension-R05,within_subject_same_session_same_class,0.8745330572128296,0.8410799641888623,0.6191093325614929,ALL14,train_only,SUPPORTED
28,session-1,dataset-primary4,1.0.0,wrist_flexion,mendeley-S028-wrist_flexion-R01,mendeley-S028-wrist_flexion-R02,within_subject_same_session_same_class,0.8131824135780334,0.8207050015583652,0.24122899770736694,ALL14,train_only,SUPPORTED
28,session-1,dataset-primary4,1.0.0,wrist_flexion,mendeley-S028-wrist_flexion-R01,mendeley-S028-wrist_flexion-R03,within_subject_same_session_same_class,0.17035457491874695,0.1539686340557646,0.5434255003929138,ALL14,train_only,SUPPORTED
28,session-1,dataset-primary4,1.0.0,wrist_flexion,mendeley-S028-wrist_flexion-R01,mendeley-S028-wrist_flexion-R04,within_subject_same_session_same_class,0.679702639579773,0.7025085665231647,0.3071163594722748,ALL14,train_only,SUPPORTED
28,session-1,dataset-primary4,1.0.0,wrist_flexion,mendeley-S028-wrist_flexion-R01,mendeley-S028-wrist_flexion-R05,within_subject_same_session_same_class,0.6960127949714661,0.6967083634737219,0.2880115211009979,ALL14,train_only,SUPPORTED
28,session-1,dataset-primary4,1.0.0,wrist_flexion,mendeley-S028-wrist_flexion-R02,mendeley-S028-wrist_flexion-R03,within_subject_same_session_same_class,0.5777349472045898,0.5463658381348854,0.3965510129928589,ALL14,train_only,SUPPORTED
28,session-1,dataset-primary4,1.0.0,wrist_flexion,mendeley-S028-wrist_flexion-R02,mendeley-S028-wrist_flexion-R04,within_subject_same_session_same_class,0.943359375,0.9475873385416776,0.13354067504405975,ALL14,train_only,SUPPORTED
28,session-1,dataset-primary4,1.0.0,wrist_flexion,mendeley-S028-wrist_flexion-R02,mendeley-S028-wrist_flexion-R05,within_subject_same_session_same_class,0.9316414594650269,0.9285941747485976,0.1485476940870285,ALL14,train_only,SUPPORTED
28,session-1,dataset-primary4,1.0.0,wrist_flexion,mendeley-S028-wrist_flexion-R03,mendeley-S028-wrist_flexion-R04,within_subject_same_session_same_class,0.6917344927787781,0.6569067476739265,0.3352887034416199,ALL14,train_only,SUPPORTED
28,session-1,dataset-primary4,1.0.0,wrist_flexion,mendeley-S028-wrist_flexion-R03,mendeley-S028-wrist_flexion-R05,within_subject_same_session_same_class,0.5561744570732117,0.5295171653587684,0.389841228723526,ALL14,train_only,SUPPORTED
28,session-1,dataset-primary4,1.0.0,wrist_flexion,mendeley-S028-wrist_flexion-R04,mendeley-S028-wrist_flexion-R05,within_subject_same_session_same_class,0.9187328815460205,0.9268248626071891,0.1510276049375534,ALL14,train_only,SUPPORTED
29,session-1,dataset-primary4,1.0.0,hand_close,mendeley-S029-grip-R01,mendeley-S029-grip-R02,within_subject_same_session_same_class,0.7595038414001465,0.8013269024692148,0.3196355104446411,ALL14,train_only,SUPPORTED
29,session-1,dataset-primary4,1.0.0,hand_close,mendeley-S029-grip-R01,mendeley-S029-grip-R03,within_subject_same_session_same_class,0.7028315663337708,0.6597059984832211,0.3699742555618286,ALL14,train_only,SUPPORTED
29,session-1,dataset-primary4,1.0.0,hand_close,mendeley-S029-grip-R01,mendeley-S029-grip-R04,within_subject_same_session_same_class,0.43380388617515564,0.40161763715229876,0.509962797164917,ALL14,train_only,SUPPORTED
29,session-1,dataset-primary4,1.0.0,hand_close,mendeley-S029-grip-R01,mendeley-S029-grip-R05,within_subject_same_session_same_class,0.5372456312179565,0.5722613557424227,0.45439860224723816,ALL14,train_only,SUPPORTED
29,session-1,dataset-primary4,1.0.0,hand_close,mendeley-S029-grip-R02,mendeley-S029-grip-R03,within_subject_same_session_same_class,0.591982364654541,0.6540742062702981,0.38830190896987915,ALL14,train_only,SUPPORTED
29,session-1,dataset-primary4,1.0.0,hand_close,mendeley-S029-grip-R02,mendeley-S029-grip-R04,within_subject_same_session_same_class,0.643237829208374,0.6539460622341594,0.3643847107887268,ALL14,train_only,SUPPORTED
29,session-1,dataset-primary4,1.0.0,hand_close,mendeley-S029-grip-R02,mendeley-S029-grip-R05,within_subject_same_session_same_class,0.8150773644447327,0.8152055972002693,0.26096615195274353,ALL14,train_only,SUPPORTED
29,session-1,dataset-primary4,1.0.0,hand_close,mendeley-S029-grip-R03,mendeley-S029-grip-R04,within_subject_same_session_same_class,0.7487428784370422,0.7538544198859554,0.33064529299736023,ALL14,train_only,SUPPORTED
29,session-1,dataset-primary4,1.0.0,hand_close,mendeley-S029-grip-R03,mendeley-S029-grip-R05,within_subject_same_session_same_class,0.6258857250213623,0.6998389265220064,0.39685019850730896,ALL14,train_only,SUPPORTED
29,session-1,dataset-primary4,1.0.0,hand_close,mendeley-S029-grip-R04,mendeley-S029-grip-R05,within_subject_same_session_same_class,0.8159171938896179,0.8330188817139025,0.2784889340400696,ALL14,train_only,SUPPORTED
29,session-1,dataset-primary4,1.0.0,rest,mendeley-S029-rest-R01,mendeley-S029-rest-R02,within_subject_same_session_same_class,0.7792273163795471,0.7675246775501917,0.35125577449798584,ALL14,train_only,SUPPORTED
29,session-1,dataset-primary4,1.0.0,rest,mendeley-S029-rest-R01,mendeley-S029-rest-R03,within_subject_same_session_same_class,0.9722235798835754,0.9770033997358345,0.12763983011245728,ALL14,train_only,SUPPORTED
29,session-1,dataset-primary4,1.0.0,rest,mendeley-S029-rest-R01,mendeley-S029-rest-R04,within_subject_same_session_same_class,0.7784969806671143,0.7636975191985822,0.34741684794425964,ALL14,train_only,SUPPORTED
29,session-1,dataset-primary4,1.0.0,rest,mendeley-S029-rest-R01,mendeley-S029-rest-R05,within_subject_same_session_same_class,0.6244494915008545,0.5945436446627245,0.5127853751182556,ALL14,train_only,SUPPORTED
29,session-1,dataset-primary4,1.0.0,rest,mendeley-S029-rest-R02,mendeley-S029-rest-R03,within_subject_same_session_same_class,0.7920796275138855,0.7844028008921632,0.3290075957775116,ALL14,train_only,SUPPORTED
29,session-1,dataset-primary4,1.0.0,rest,mendeley-S029-rest-R02,mendeley-S029-rest-R04,within_subject_same_session_same_class,0.9489603042602539,0.957702681030431,0.16394458711147308,ALL14,train_only,SUPPORTED
29,session-1,dataset-primary4,1.0.0,rest,mendeley-S029-rest-R02,mendeley-S029-rest-R05,within_subject_same_session_same_class,0.6787324547767639,0.6595720017871581,0.4717544615268707,ALL14,train_only,SUPPORTED
29,session-1,dataset-primary4,1.0.0,rest,mendeley-S029-rest-R03,mendeley-S029-rest-R04,within_subject_same_session_same_class,0.8202277421951294,0.793436315461341,0.3004726469516754,ALL14,train_only,SUPPORTED
29,session-1,dataset-primary4,1.0.0,rest,mendeley-S029-rest-R03,mendeley-S029-rest-R05,within_subject_same_session_same_class,0.6656139492988586,0.622426488281512,0.4772217571735382,ALL14,train_only,SUPPORTED
29,session-1,dataset-primary4,1.0.0,rest,mendeley-S029-rest-R04,mendeley-S029-rest-R05,within_subject_same_session_same_class,0.8170168399810791,0.793326367451503,0.36366090178489685,ALL14,train_only,SUPPORTED
29,session-1,dataset-primary4,1.0.0,wrist_extension,mendeley-S029-wrist_extension-R01,mendeley-S029-wrist_extension-R02,within_subject_same_session_same_class,0.9579356908798218,0.946257284435251,0.40895017981529236,ALL14,train_only,SUPPORTED
29,session-1,dataset-primary4,1.0.0,wrist_extension,mendeley-S029-wrist_extension-R01,mendeley-S029-wrist_extension-R03,within_subject_same_session_same_class,0.966152012348175,0.9564267458446396,0.29214128851890564,ALL14,train_only,SUPPORTED
29,session-1,dataset-primary4,1.0.0,wrist_extension,mendeley-S029-wrist_extension-R01,mendeley-S029-wrist_extension-R04,within_subject_same_session_same_class,0.9786556363105774,0.9723797879160444,0.22746248543262482,ALL14,train_only,SUPPORTED
29,session-1,dataset-primary4,1.0.0,wrist_extension,mendeley-S029-wrist_extension-R01,mendeley-S029-wrist_extension-R05,within_subject_same_session_same_class,0.9437464475631714,0.926792588965672,0.6388024091720581,ALL14,train_only,SUPPORTED
29,session-1,dataset-primary4,1.0.0,wrist_extension,mendeley-S029-wrist_extension-R02,mendeley-S029-wrist_extension-R03,within_subject_same_session_same_class,0.9394593238830566,0.9174493654236593,0.5087586641311646,ALL14,train_only,SUPPORTED
29,session-1,dataset-primary4,1.0.0,wrist_extension,mendeley-S029-wrist_extension-R02,mendeley-S029-wrist_extension-R04,within_subject_same_session_same_class,0.9715040922164917,0.9630887601148337,0.37942400574684143,ALL14,train_only,SUPPORTED
29,session-1,dataset-primary4,1.0.0,wrist_extension,mendeley-S029-wrist_extension-R02,mendeley-S029-wrist_extension-R05,within_subject_same_session_same_class,0.965721070766449,0.9540580337499758,0.45133736729621887,ALL14,train_only,SUPPORTED
